created,text
2021-12-06 1:23:09,"@NYPDSVU @NYPD28Pct .
Have you arrested this violent/dangerous/racist thug that portrays himself as a beggar to bru… https://t.co/Vq5bxPRytE"
2021-12-06 1:22:28,"RT @NailsIDoAdoreCo: Now Showing:
Vlogzamas On The Weekends
Ep 1 It's Beginning To Look A Lot Like Christmas 

Watch Now⬇️

https://t.co/z1…"
2021-12-06 1:22:27,"RT @VeedusM: #POTUS 
#SCOTUS 
#GOP 
#DNC 
#PressSec 
#RepMTG
#FoxNews 
#CNN 
#Antifa 
#BlackLivesMatter 
#ISIS 
#PONTIFEX 
#Copelandnetwork…"
2021-12-06 1:22:11,This loss should wake everyone up. #FireNagy #FirePace Get rid of all those decision makers behind this abysmal sea… https://t.co/O3AwHew5oz
2021-12-06 1:21:32,"Hey, @Senschumer, time to #EndTheFilibuster #ClimateCrisis #ClimateChange #BlackLivesMatter, #Covid #Filibuster.… https://t.co/im9nESTj2g"
2021-12-06 1:21:12,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 1:20:43,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
2021-12-06 1:20:18,RT @Crow31Darkness: Parts of America now resemble the Third World. #BLM #BlackLivesMatter #BlackLivesMatterCR #Chicago #America #USA #Black…
2021-12-06 1:20:13,RT @PeaceInEthiopi1: If Congress passes this it will be the PEAK of #Democrat’s RACISM towards #Africa. @JoeBiden said “You ain’t black if…
2021-12-06 1:20:08,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #Australia #India #Ghana #Ari…
2021-12-06 1:20:06,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #Australia #India #Ghana #Ari…
2021-12-06 1:19:41,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
2021-12-06 1:19:34,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
2021-12-06 1:18:31,"RT @BrunoAmato_1: Things I AM FOR and Kevin McCarthy #CA23 is against...

Doing Townhalls in my District.
Violence Against Women Act.
Unive…"
2021-12-06 1:18:27,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
2021-12-06 1:17:58,Parts of America now resemble the Third World. #BLM #BlackLivesMatter #BlackLivesMatterCR #Chicago #America #USA… https://t.co/Po0kxKm8wf
2021-12-06 1:17:41,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
2021-12-06 1:17:37,"RT @Nebula_77: New vaccine propaganda comin at you with #WhitePrivilege, #WhiteSupremacy, and #CulturalApropriation

https://t.co/h2XgTWqIU…"
2021-12-06 1:17:26,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
2021-12-06 1:17:21,If Congress passes this it will be the PEAK of #Democrat’s RACISM towards #Africa. @JoeBiden said “You ain’t black… https://t.co/QNA12NSYry
2021-12-06 1:16:52,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
2021-12-06 1:16:52,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
2021-12-06 1:16:52,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
2021-12-06 1:16:17,"RT @VeedusM: #POTUS 
#SCOTUS 
#GOP 
#DNC 
#PressSec 
#RepMTG
#FoxNews 
#CNN 
#Antifa 
#BlackLivesMatter 
#ISIS 
#PONTIFEX 
#Copelandnetwork…"
2021-12-06 1:15:38,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #Australia #India… https://t.co/Yf39ONqZRv
2021-12-06 1:13:51,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 1:13:07,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
2021-12-06 1:13:05,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
2021-12-06 1:13:05,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
2021-12-06 1:13:00,"Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter… https://t.co/VLRYFp7oXJ"
2021-12-06 1:12:02,Larry Jackson Jr. #BlackLivesMatter
2021-12-06 1:11:56,"New vaccine propaganda comin at you with #WhitePrivilege, #WhiteSupremacy, and #CulturalApropriation… https://t.co/Zn7wwGTNaZ"
2021-12-06 1:10:39,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
2021-12-06 1:10:39,"RT @Ms_LilShadow: To all my peeps in Los Angeles,  please boost this! #FindDevinNewsom #BlackLivesMatter #BringDevinNewsomHome #DevinNewsom…"
2021-12-06 1:10:28,RT @AnMike7: Over 800 #homicides in #Chicago @LoriLightfoot @chicagosmayor this year and all the #media @wsj @ajc @cnn #cnn  talks about is…
2021-12-06 1:10:22,Over 800 #homicides in #Chicago @LoriLightfoot @chicagosmayor this year and all the #media @wsj @ajc @cnn #cnn  tal… https://t.co/A7Oxer7XrR
2021-12-06 1:10:07,yup this is a great story https://t.co/oBJjY9RzkV #blacklivesmatter #rap
2021-12-06 1:09:29,"#POTUS 
#SCOTUS 
#GOP 
#DNC 
#PressSec 
#RepMTG
#FoxNews 
#CNN 
#Antifa 
#BlackLivesMatter 
#ISIS 
#PONTIFEX… https://t.co/2UG2y3lBw2"
2021-12-06 1:09:07,"RT @SharmaJ_MD: Here’s a perspective since I was told that I’m fighting for “my people”. 

Aren’t my people actually “our” people ? 

#Blac…"
2021-12-06 1:08:56,"RT @Ms_LilShadow: To all my peeps in Los Angeles,  please boost this! #FindDevinNewsom #BlackLivesMatter #BringDevinNewsomHome #DevinNewsom…"
2021-12-06 1:07:55,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 1:06:53,"RT @ETHDefenders: @TalbertSwan American history of the 21st century

#NoMore #BlackLivesMatter https://t.co/DYX1ntafsA"
2021-12-06 1:06:17,"RT @RedSaid6: Contrary to popular belief, you don’t get it by asking the universe for it. You get it by PROVING to the universe how badly y…"
2021-12-06 1:06:07,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 1:05:45,"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…"
2021-12-06 1:05:38,RT @DavidShuster: Unhinged Cop Throws Elderly Black Man To Ground (VIDEO) https://t.co/TW0qftgJJO #BlackLivesMatter
2021-12-06 1:04:57,RT @GOD_MAGA_TRUST: Right before the chaos #Gucci #RodeoDrive #BeverlyHills #Antifa #GeorgeFloydProtests #laprotest #BlackLivesMatter https…
2021-12-06 1:04:46,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 1:04:20,"Black history is American history. #BlackHistory #MontgomeryBusBoycott #BlackLivesMatter #CivilRights #History 
Boy… https://t.co/zxKbhVBhPr"
2021-12-06 1:03:54,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 1:03:34,RT @amiryogi: @janet_rice @ShoebridgeMLC @GreenPartyUS @greenparty_ie @democracynow @DrewPavlou @XunlingAu @YasminJUllah @mta_PH @MereTuila…
2021-12-06 1:02:54,RT @ellyse_perrygfx: Do Anyone need amazing logo or banner just HMU  #twitch #smallstreamer #SmallStreamersConnect #SupportSmallStreams #Su…
2021-12-06 1:02:40,"RT @TheLivesThatMtr: Say their name. Terrance  Kellom, 2015-04-27 #BlackLivesMatter."
2021-12-06 1:02:15,RT @ellyse_perrygfx: Do Anyone need amazing logo or banner just HMU  #twitch #smallstreamer #SmallStreamersConnect #SupportSmallStreams #Su…
2021-12-06 1:02:02,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
2021-12-06 1:01:38,"RT @TheInfiniteAge: #Vote - Since losing the GA gov race abt 4 yrs ago, @staceyabrams &amp; her organization @FairFightAction have been credite…"
2021-12-06 1:01:13,And they want us to believe that #BlackLivesMatter when they themselves dont value it. https://t.co/4Yl3XSevqf
2021-12-06 1:00:48,"RT @OldMainBell: ding DING^ ding. ding! ding ding! Ding, DING #PennState #BlackLivesMatter #JusticeForAll"
2021-12-06 1:00:37,"RT @Raekwoneux: Drop your handles and follow everyone who likes and retweets this.
#Gainwithraekwon
#blacklivesmatter
#gains
#followhelp
#t…"
2021-12-06 1:00:34,RT @Xena007911: @AttorneyCrump This was posted on my LinkedIn thread this morning…. And I felt like this basically sums everything up prett…
2021-12-06 1:00:29,"RT @OldMainBell: ding DING^ ding. ding! ding ding! Ding, DING #PennState #BlackLivesMatter #JusticeForAll"
2021-12-06 1:00:25,"RT @TheInfiniteAge: #Vote - Since losing the GA gov race abt 4 yrs ago, @staceyabrams &amp; her organization @FairFightAction have been credite…"
2021-12-06 1:00:22,"RT @TheLivesThatMtr: Say their name. Terrance  Kellom, 2015-04-27 #BlackLivesMatter."
2021-12-06 1:00:20,"RT @RedSaid6: Contrary to popular belief, you don’t get it by asking the universe for it. You get it by PROVING to the universe how badly y…"
2021-12-06 1:00:13,RT @RCFury: #criticalracetheory #whitesupremacyisterrorism #blacklivesmatter #kylerittenhouseisamurderer #ahmaudarbery Reposted from @theyo…
2021-12-06 1:00:10,"Drop your handles and follow everyone who likes and retweets this.
#Gainwithraekwon
#blacklivesmatter
#gains
#followhelp
#trending
#gainmutu"
2021-12-06 1:00:07,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 1:00:01,"ding DING^ ding. ding! ding ding! Ding, DING #PennState #BlackLivesMatter #JusticeForAll"
2021-12-06 1:00:00,"#Vote - Since losing the GA gov race abt 4 yrs ago, @staceyabrams &amp; her organization @FairFightAction have been cre… https://t.co/GNrq5izOSA"
2021-12-06 0:59:18,"RT @JasonWBiehl: To be from D.C, and for the People of D.C, is to be against pernicious  development, and displacement. 

Imagine a #DC whe…"
2021-12-06 0:59:15,"Say their name. Terrance  Kellom, 2015-04-27 #BlackLivesMatter."
2021-12-06 0:59:07,RT @amiryogi: @janet_rice @ShoebridgeMLC @GreenPartyUS @greenparty_ie @democracynow @DrewPavlou @XunlingAu @YasminJUllah @mta_PH @MereTuila…
2021-12-06 0:59:04,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 0:58:35,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 0:58:24,RT @GOD_MAGA_TRUST: Right before the chaos #Gucci #RodeoDrive #BeverlyHills #Antifa #GeorgeFloydProtests #laprotest #BlackLivesMatter https…
2021-12-06 0:57:28,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
2021-12-06 0:57:03,RT @DavidShuster: Unhinged Cop Throws Elderly Black Man To Ground (VIDEO) https://t.co/TW0qftgJJO #BlackLivesMatter
2021-12-06 0:56:30,"Contrary to popular belief, you don’t get it by asking the universe for it. You get it by PROVING to the universe h… https://t.co/SxHuXek4JD"
2021-12-06 0:56:05,"RT @ETHDefenders: @TalbertSwan American history of the 21st century

#NoMore #BlackLivesMatter https://t.co/DYX1ntafsA"
2021-12-06 0:55:54,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 0:55:00,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 0:54:45,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 0:54:44,#criticalracetheory #whitesupremacyisterrorism #blacklivesmatter #kylerittenhouseisamurderer #ahmaudarbery Reposted… https://t.co/vlpgYZ4jcF
2021-12-06 0:54:33,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 0:54:30,More than a hundred 'white supremacists' march on DC to 'reclaim America' before getting stranded on the highway an… https://t.co/STUPqJa18q
2021-12-06 0:54:00,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 0:53:51,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 0:53:49,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 0:53:46,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 0:53:26,"@jasonderulo in #SaudiArabia 😉 #Jason_Derulo in #Jeddah 😳
#pantenealtinkelebek
#SaudiArabiaGP
#Africa… https://t.co/BBgzdUrgFP"
2021-12-06 0:53:24,"Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20… https://t.co/gN1sqKwbGt"
2021-12-06 0:53:24,@governorralphnortham has announced the removal of the pedestal @blmrva #blmrva #RVA #804 #blacklivesmatter… https://t.co/gVtSnRD1US
2021-12-06 0:53:09,"RT @BellRibeiroAddy: I was honoured to host the founder of UK Black History Month, Akyaaba Addai-Sebo, in Parliament this week. 

Trailblaz…"
2021-12-06 0:53:09,"@AmbShinn I will say it over and over. 
You have a lot to change in your back yard! All your major cities east side… https://t.co/IBsIVseNi8"
2021-12-06 0:52:07,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 0:50:14,"RT @TiagoPe12128896: African Kid Sees White Guy, Thinks He's A Ghost (#51)
https://t.co/Q5xSFNEgc7
 @NoContextThorHH @VASCOCOSTASANT3 @VASC…"
2021-12-06 0:50:08,"African Kid Sees White Guy, Thinks He's A Ghost (#51)
https://t.co/Q5xSFNEgc7
 @NoContextThorHH @VASCOCOSTASANT3… https://t.co/3RlrA7cFQf"
2021-12-06 0:49:24,"The Myth of Race ~ with Evolutionary Biologist DR JOSEPH GRAVES @gravesjl55
@AHGoodman18
#talkbeliefs #belief #cult… https://t.co/X1yTc0RwfI"
2021-12-06 0:48:41,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
2021-12-06 0:47:43,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 0:46:43,RT @MrUllrichMath: I stand with Muncie Students.  #BlackLivesMatter https://t.co/jvZnp9bubP
2021-12-06 0:46:22,RT @abboreed: one of my kids friends at school had unexpectedly lost their dad. if you can’t donate rt pls! #BlackLivesMatter #supportblack…
2021-12-06 0:45:55,RT @cooneyville: Oprah is a female single uneducated black self made billionaire forcing her race back onto the plantation. America worked…
2021-12-06 0:44:10,RT @alloydesq: @Luvvie I’ve seen this and heard this sentiment from many white women who marry black men and give birth to black children.…
2021-12-06 0:42:46,"RT @sugarmommazx: Drop your PayPal, Cashapp or whatever you use, I'll be blessing a few who like &amp; retweet &amp; Follow💗
#cahapp #art #COVID #M…"
2021-12-06 0:42:37,"RT @fmrwhy: While you're here:

- Go to therapy
- #BlackLivesMatter
- Support open&amp;transparent research/science (except for #bropenscience)…"
2021-12-06 0:41:51,RT @megan_gfx: #gamers If you want a magnificent #intro for your twitch channel.HMU #smallstreamer  #SmallStreamerConnect #streamergirl #Su…
2021-12-06 0:41:06,"RT @sugarmommazx: Drop your PayPal, Cashapp or whatever you use, I'll be blessing a few who like &amp; retweet &amp; Follow💗
#cahapp #art #COVID #M…"
2021-12-06 0:41:01,"The outstanding @staceyabrams, next Governor of Georgia, will filet the corrupt exSenator without breaking a sweat.… https://t.co/BsdYsBZDR6"
2021-12-06 0:40:50,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
2021-12-06 0:39:10,"RT @amanda_gfx: Hy, Anyone need #illustration for #NFTs designer?just HMU with ideas #NFT #NFTCommunity  #nftcollectors #NFTartist #Metaver…"
2021-12-06 0:38:54,RT @megan_gfx: #gamers If you want a magnificent #intro for your twitch channel.HMU #smallstreamer  #SmallStreamerConnect #streamergirl #Su…
2021-12-06 0:37:59,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 0:37:49,"RT @sugarmommazx: Drop your PayPal, Cashapp or whatever you use, I'll be blessing a few who like &amp; retweet &amp; Follow💗
#cahapp #art #COVID #M…"
2021-12-06 0:37:45,RT @alloydesq: @Luvvie I’ve seen this and heard this sentiment from many white women who marry black men and give birth to black children.…
2021-12-06 0:36:01,RT @cooneyville: Oprah is a female single uneducated black self made billionaire forcing her race back onto the plantation. America worked…
2021-12-06 0:35:33,I stand with Muncie Students.  #BlackLivesMatter https://t.co/jvZnp9bubP
2021-12-06 0:35:15,"RT @TheLeoTerrell: Attention #BlackLivesMatter .  I will not boycott “white companies.”  Moreover, you do not represent me nor 99.999 of Bl…"
2021-12-06 0:35:13,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 0:34:57,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 0:34:00,"RT @JCTheResistance: So @GovCox One student is dead because of harassment in this school district. 

Another Black student suspended for st…"
2021-12-06 0:33:37,RT @PeoplesMomentum: BREAKING: Conservative's new bill would give them the power to deport 2 out of 5 non-white people in England and Wales…
2021-12-06 0:32:59,RT @megan_gfx: #gamers If you want a magnificent #intro for your twitch channel.HMU #smallstreamer  #SmallStreamerConnect #streamergirl #Su…
2021-12-06 0:32:24,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 0:32:10,"Mon Jun 01 2020 Las Vegas, Nevada - Police jump out of car to shove protesters WATCH: https://t.co/1Za4WA3ger… https://t.co/J3e8t9Wd4z"
2021-12-06 0:32:02,RT @realseyoum: Literally @CNN is supporting #Ethiopians &amp; the #Nomore Campaign by fabricating #FakeNews everyday! They pushed us to expand…
2021-12-06 0:31:47,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wakey #science #sciencewins…
2021-12-06 0:31:47,Martin Luther King: We must judge each other on the content of our character and not on the color of our skin.… https://t.co/3fSeK0WpwV
